,cohort,dimension,label,canonical_label
20379,people,activities,handing_syringe,syringe
20380,people,activities,injection,injection
20381,people,activities,syringe,syringe
20382,people,activities,frame,frame
20383,people,activities,glasses,glasses
20384,people,activities,paperwork,paperwork
20385,people,activities,handling_frames,frame
20386,people,activities,holding_eyewear,eyewear
20387,people,activities,lens,len
20388,people,activities,selecting_frames,frame
20389,people,activities,handling_iv,iv
20390,people,activities,procedure,procedure
20391,people,activities,receiving_drops,drop
20392,people,activities,administering_oxygen,oxygen
20393,people,activities,head,head
20394,people,activities,preparing_tubing,tubing
20395,people,activities,secured,secured
20396,people,activities,stretcher,stretcher
20397,people,activities,chest_compressions,compression
20398,people,activities,glove,glove
20399,people,activities,holding_arm,arm
20400,people,activities,providing_medical_care,care
20401,people,activities,checking_label,label
20402,people,activities,inspecting_medicine,medicine
20403,people,activities,measuring_medication,medication
20404,people,activities,pill,pill
20405,people,activities,handling_medicine,medicine
20406,people,activities,offering_pill,pill
20407,people,activities,pouring_pills,pill
20408,people,activities,displayed,display
20409,people,activities,bouquet,bouquet
20410,people,activities,kissing_cheek,cheek
20411,people,activities,facing_each_other,face
20412,people,activities,standing_at_altar,altar
20413,people,activities,walking_down_aisle,aisle
20414,people,activities,saucer,saucer
20415,people,activities,apparatus,apparatus
20416,people,activities,dropper,dropper
20417,people,activities,glassware,glassware
20418,people,activities,probe,probe
20419,people,activities,adjusting_stopper,stopper
20420,people,activities,adjusting_valves,valve
20421,people,activities,examining_apparatus,apparatus
20422,people,activities,manipulating_sample,sample
20423,people,activities,operating_apparatus,apparatus
20424,people,activities,observing_instruments,instrument
20425,people,activities,yoke,yoke
20426,people,activities,checking_instruments,instrument
20427,people,activities,reaching_controls,control
20428,people,activities,faucet,faucet
20429,people,activities,fixing_toilet,toilet
20430,people,activities,pipe,pipe
20431,people,activities,using_auger,auger
20432,people,activities,working_on_sink,sink
20433,people,activities,adjusting_pipes,pipe
20434,people,activities,repairing_holder,holder
20435,people,activities,tightening_pipes,pipe
20436,people,activities,working_on_pipes,pipe
20437,people,activities,fixture,fixture
20438,people,activities,inspecting_plumbing,plumbing
20439,people,activities,installing_faucet,faucet
20440,people,activities,pencil,pencil
20441,people,activities,resting_on_desk,desk
20442,people,activities,weapon,weapon
20443,people,activities,interacting_with_car,interacting
20444,people,activities,scene,scene
20445,people,activities,traffic,traffic
20446,people,activities,approaching_car,car
20447,people,activities,addressing_chamber,chamber
20448,people,activities,writing_log,log
20449,people,activities,holding_parcel,parcel
20450,people,activities,showing_ticket,ticket
20451,people,activities,luggage,luggage
20452,people,activities,platform,platform
20453,people,activities,train,train
20454,people,activities,carrying_luggage,luggage
20455,people,activities,handing_tickets,ticket
20456,people,activities,ticket,ticket
20457,people,activities,forceps,forcep
20458,people,activities,keyboard_input,input
20459,people,activities,monitor_observation,observation
20460,people,activities,recording_data,data
20461,people,activities,examining_phone,phone
20462,people,activities,inspecting_grass,grass
20463,people,activities,sitting_at_table,table
20464,people,activities,using_notebook,notebook
20465,people,activities,stirring_coffee,coffee
20466,people,activities,using_pen,pen
20467,people,activities,adjusting_sculpture,sculpture
20468,people,activities,sculpture,sculpture
20469,people,activities,stone,stone
20470,people,activities,fabric,fabric
20471,people,activities,guiding_material,material
20472,people,activities,valve,valve
20473,people,activities,firearm,firearm
20474,people,activities,hands_on_belt,belt
20475,people,activities,holster,holster
20476,people,activities,horse,horse
20477,people,activities,rein,rein
20478,people,activities,baton,baton
20479,people,activities,mic,mic
20480,people,activities,handing_pen,pen
20481,people,activities,pointing_at_papers,paper
20482,people,activities,stylus,stylus
20483,people,activities,holding_pistol,pistol
20484,people,activities,audio,audio
20485,people,activities,console,console
20486,people,activities,knob,knob
20487,people,activities,mixer,mixer
20488,people,activities,sound,sound
20489,people,activities,operating_mixing_console,console
20490,people,activities,drape,drape
20491,people,activities,making_incision,incision
20492,people,activities,being_operated_on,being
20493,people,activities,operated,operated
20494,people,activities,preparing_patient,patient
20495,people,activities,fitting,fitting
20496,people,activities,pressing_cloth,cloth
20497,people,activities,working_with_fabric,working
20498,people,activities,crafting_leather,leather
20499,people,activities,pattern,pattern
20500,people,activities,beside_taxi,taxi
20501,people,activities,holding_car,car
20502,people,activities,street,street
20503,people,activities,pointing_at_book,book
20504,people,activities,facing_front,facing
20505,people,activities,looking_at_book,book
20506,people,activities,raising_pen,pen
20507,people,activities,lever,lever
20508,people,activities,truck,truck
20509,people,activities,menu,menu
20510,people,activities,holding_menus,menu
20511,people,activities,order,order
20512,people,activities,drying_glass,glass
20513,people,activities,holding_cutlery,cutlery
20514,people,activities,presenting_plates,plate
20515,people,activities,spoon,spoon
20516,people,activities,utensil,utensil
20517,people,activities,checking_paper,paper
20518,people,activities,holding_order,order
20519,people,activities,pad,pad
20520,people,activities,reading_pad,pad
20521,people,activities,serving_pastry,pastry
20522,people,activities,cleaning_table,table
20523,people,activities,fork,fork
20524,people,activities,coffee,coffee
20525,people,activities,resting_hand_on_table,table
20526,people,activities,carrying_trays,tray
20527,people,activities,can,can
20528,people,activities,grass,grass
20529,people,activities,packet,packet
20530,people,activities,produce,produce
20531,people,activities,tomato,tomato
20532,people,activities,package,package
20533,people,activities,groceries,grocery
20534,people,activities,pulling_basket,basket
20535,people,activities,smartphone,smartphone
20536,people,activities,dog,dog
20537,people,activities,leash,leash
20538,people,activities,observing_buildings,building
20539,people,activities,picking_food,food
20540,people,activities,using_utensils,utensil
20541,people,activities,offering,offering
20542,people,activities,reading_flyer,flyer
20543,people,activities,adding_greens,green
20544,people,activities,lid,lid
20545,people,activities,lifting_pot,pot
20546,people,activities,squeezing_lemon,lemon
20547,people,activities,basketball,basketball
20548,people,activities,food_prep,prep
20549,people,activities,jar,jar
20550,people,activities,hip,hip
20551,people,activities,peeling_garlic,garlic
20552,people,activities,preparing_fruit,fruit
20553,people,activities,shaker,shaker
20554,people,activities,touching_food,food
20555,people,activities,repotting,repotting
20556,people,activities,cane,cane
20557,people,activities,garden,garden
20558,people,activities,holding_plate_of_flowers,holding
20559,people,activities,holding_rake,rake
20560,people,activities,umbrella,umbrella
20561,people,activities,binder,binder
20562,people,activities,fruit,fruit
20563,people,activities,list,list
20564,people,activities,bun,bun
20565,people,activities,placing_buns,bun
20566,people,activities,placing_rolls,roll
20567,people,activities,smoothing_cake,cake
20568,people,activities,cutting_fruit,fruit
20569,people,activities,looking_at_bottles,bottle
20570,people,activities,watering_plant,plant
20571,people,activities,kettle,kettle
20572,people,activities,holding_leashes,leash
20573,people,activities,strap,strap
20574,people,activities,gripping_tool,tool
20575,people,activities,hammer,hammer
20576,people,activities,examining_tomatoes,tomato
20577,people,activities,holding_ladle,ladle
20578,people,activities,gathering_produce,produce
20579,people,activities,knife,knife
20580,people,activities,sorting_vegetables,vegetable
20581,people,activities,weighing_produce,produce
20582,people,activities,working_fire,fire
20583,people,activities,receiving_coffee,coffee
20584,people,activities,smoking,smoking
20585,people,activities,speaking_into_handset,handset
20586,people,activities,apple,apple
20587,people,activities,holding_envelope,envelope
20588,people,activities,interacting_with_desk,interacting
20589,people,activities,loading_items,item
20590,people,activities,board,board
20591,people,activities,carrot,carrot
20592,people,activities,holding_carrots,carrot
20593,people,activities,preparing_produce,produce
20594,people,activities,kiosk,kiosk
20595,people,activities,processing_paper,paper
20596,people,activities,processing_transaction,transaction
20597,people,activities,arranging_flowers,flower
20598,people,activities,art,art
20599,people,activities,viewing_paintings,painting
20600,people,activities,lettuce,lettuce
20601,people,activities,pizza,pizza
20602,people,activities,presenting_pizza,pizza
20603,people,activities,salad,salad
20604,people,activities,cutting_meat,meat
20605,people,activities,ring,ring
20606,people,activities,broccoli,broccoli
20607,people,activities,holding_cabbage,cabbage
20608,people,activities,sweeper,sweeper
20609,people,activities,collecting_debris,debri
20610,people,activities,sweeping_leaves,leave
20611,people,activities,dustpan,dustpan
20612,people,activities,mower,mower
20613,people,activities,operating_floor_scrubber,scrubber
20614,people,activities,seedling,seedling
20615,people,activities,holding_paper_bags,bag
20616,people,activities,notepad,notepad
20617,people,activities,handset,handset
20618,people,activities,reaching_shelves,shelving
20619,people,activities,clutching_shirt,shirt
20620,people,activities,arms_out,out
20621,people,activities,packaging,package
20622,people,activities,helmet,helmet
20623,people,activities,using_ticket_machine,machine
20624,people,activities,leaning_on_bench,bench
20625,people,activities,balancing_leg,leg
20626,people,activities,pin,pin
20627,people,activities,cleaning_painting,painting
20628,people,activities,dental,dental
20629,people,activities,display,display
20630,people,activities,model,model
20631,people,activities,presenting_model,model
20632,people,activities,scanner,scanner
20633,people,activities,coat,coat
20634,people,activities,dumbbell,dumbbell
20635,people,activities,holding_kettlebell,kettlebell
20636,people,activities,weight,weight
20637,people,activities,attentive,attention
20638,people,activities,grape,grape
20639,people,activities,ingredient,ingredient
20640,people,activities,handling_trash,trash
20641,people,activities,opening_drawer,drawer
20642,people,activities,holding_pot_lid,lid
20643,people,activities,laptop_use,use
20644,people,activities,touching_apple,apple
20645,people,activities,handing_apple,apple
20646,people,activities,placing_apple,apple
20647,people,activities,picking_apple,apple
20648,people,activities,battle_rope,rope
20649,people,activities,lifting_dumbbell,dumbbell
20650,people,activities,lifting_kettlebells,kettlebell
20651,people,activities,push_up,up
20652,people,activities,row,row
20653,people,activities,inspecting_circuit,circuit
20654,people,activities,tester,tester
20655,people,activities,magazine,magazine
20656,people,activities,cone,cone
20657,people,activities,ice_cream,cream
20658,people,activities,handling_dog,dog
20659,people,activities,holding_toy,toy
20660,people,activities,interacting_with_dogs,interacting
20661,people,activities,observing_dogs,dog
20662,people,activities,touching_ground,ground
20663,people,activities,remote,remote
20664,people,activities,carrying_canister,canister
20665,people,activities,holding_canister,canister
20666,people,activities,holding_portable_fan,fan
20667,people,activities,clutch,clutch
20668,people,activities,holding_burger,burger
20669,people,activities,sandwich,sandwich
20670,people,activities,controller,controller
20671,people,activities,standing_near_monitors,monitor
20672,people,activities,pepper,pepper
20673,people,activities,attention,attention
20674,people,activities,wallet,wallet
20675,people,activities,chair,chair
20676,people,activities,checking_hair,hair
20677,people,activities,exercise_bike,bike
20678,people,activities,examining_hair,hair
20679,people,activities,hold,hold
20680,people,activities,holding_hair_tool,tool
20681,people,activities,grab_item,item
20682,people,activities,pushing_chair,chair
20683,people,activities,examining_products,product
20684,people,activities,handing_product,product
20685,people,activities,arranging_products,product
20686,people,activities,blow_drying_hair,hair
20687,people,activities,modeling,model
20688,people,activities,carrying_linens,linen
20689,people,activities,carrying_tub,tub
20690,people,activities,holding_linens,linen
20691,people,activities,adjusting_oven,oven
20692,people,activities,handling_pan,pan
20693,people,activities,pushing_water,water
20694,people,activities,checking_cart,cart
20695,people,activities,holding_grabber,grabber
20696,people,activities,holding_scraper,scraper
20697,people,activities,laptop_nearby,nearby
20698,people,activities,headphone,headphone
20699,people,activities,viewing_portrait,portrait
20700,people,activities,picking_flowers,flower
20701,people,activities,inspecting_tub,tub
20702,people,activities,holding_cardboard,cardboard
20703,people,activities,corn,corn
20704,people,activities,crate,crate
20705,people,activities,orange,orange
20706,people,activities,carrying_baskets,basket
20707,people,activities,holding_jackhammer,jackhammer
20708,people,activities,cookie,cookie
20709,people,activities,resting_hand_on_counter,counter
20710,people,activities,holding_cookies,cooky
20711,people,activities,handling_hose_reel,reel
20712,people,activities,petting,petting
20713,people,activities,operating_lawn_machine,machine
20714,people,activities,standing_on_mower,mower
20715,people,activities,working_path,path
20716,people,activities,carrying_plant,plant
20717,people,activities,carrying_planter,planter
20718,people,activities,opening_box,box
20719,people,activities,cello,cello
20720,people,activities,reading_item,item
20721,people,activities,brochure,brochure
20722,people,activities,holding_chin,chin
20723,people,activities,adjusting_pump,pump
20724,people,activities,filling,filling
20725,people,activities,cable_pull,pull
20726,people,activities,exercise,exercise
20727,people,activities,kettlebell_exercise,exercise
20728,people,activities,lunge,lunge
20729,people,activities,lunging,lunging
20730,people,activities,dispensing_medication,medication
20731,people,activities,with_dog,with
20732,people,activities,observing_items,item
20733,people,activities,using_tripod,tripod
20734,people,activities,holding_phones,phone
20735,people,activities,choosing_item,item
20736,people,activities,bedding,bedding
20737,people,activities,reviewing_laptop,laptop
20738,people,activities,reading_schedule,schedule
20739,people,activities,greens,green
20740,people,activities,holding_canopy,canopy
20741,people,activities,holding_pruners,pruner
20742,people,activities,holding_valve,valve
20743,people,activities,hydrant,hydrant
20744,people,activities,installing_sink,sink
20745,people,activities,pump,pump
20746,people,activities,holding_toilet,toilet
20747,people,activities,inspecting_valve,valve
20748,people,activities,reaching_produce,produce
20749,people,activities,touching_produce,produce
20750,people,activities,checking_stove,stove
20751,people,activities,holding_handbag,handbag
20752,people,activities,climbing,climbing
20753,people,activities,holding_chain,chain
20754,people,activities,handling_ingredients,ingredient
20755,people,activities,portafilter,portafilter
20756,people,activities,handling_cup,cup
20757,people,activities,preparing_espresso,espresso
20758,people,activities,on_skateboard,skateboard
20759,people,activities,sitting_on_skateboard,skateboard
20760,people,activities,apron,apron
20761,people,activities,holding_towels,towel
20762,people,activities,checking_clothes,clothe
20763,people,activities,laundry,laundry
20764,people,activities,backpack,backpack
20765,people,activities,handling_small_item,item
20766,people,activities,holding_thread,thread
20767,people,activities,knitting,knitting
20768,people,activities,cutting_greens,green
20769,people,activities,handling_noodles,noodle
20770,people,activities,pulling_strands,strand
20771,people,activities,sifting_ingredients,ingredient
20772,people,activities,covering_bowl,bowl
20773,people,activities,tying,tying
20774,people,activities,wringing_cloth,cloth
20775,people,activities,holding_produce_bin,bin
20776,people,activities,holding_holster,holster
20777,people,activities,aisle,aisle
20778,people,activities,grocery,grocery
20779,people,activities,railing,railing
20780,people,activities,inspecting_weapon,weapon
20781,people,activities,scanning_price,price
20782,people,activities,monitoring_cars,car
20783,people,activities,barbell,barbell
20784,people,activities,stock,stock
20785,people,activities,idle,idle
20786,people,activities,cuff,cuff
20787,people,activities,tracing,tracing
20788,people,activities,working_fabric,fabric
20789,people,activities,exhibit,exhibit
20790,people,activities,handling_textiles,textile
20791,people,activities,on_display,display
20792,people,activities,sorting_fabric,fabric
20793,people,activities,placing_box,box
20794,people,activities,attaching_tags,tag
20795,people,activities,operating_card_machine,machine
20796,people,activities,exiting_vehicle,vehicle
20797,people,activities,observing_taxi,taxi
20798,people,activities,viewing_car,car
20799,people,activities,offering_coin,coin
20800,people,activities,holding_green_item,item
20801,people,activities,covering,covering
20802,people,activities,holding_kayak,kayak
20803,people,activities,holding_shot_put,put
20804,people,activities,preparing_throw,throw
20805,people,activities,warming_up,up
20806,people,activities,holding_ice_bucket,bucket
20807,people,activities,holding_trays,tray
20808,people,activities,carrying_carrier,carrier
20809,people,activities,spark,spark
20810,people,activities,torch,torch
20811,people,activities,using_bike,bike
20812,people,activities,face,face
20813,people,activities,organizing_artworks,artwork
20814,people,activities,sunglasses,sunglasses
20815,people,activities,touching_chin,chin
20816,people,activities,holding_racket,racket
20817,people,activities,focusing,focus
20818,people,activities,hitting_ball,ball
20819,people,activities,preparing_swing,swing
20820,people,activities,standing_at_console,console
20821,people,activities,holding_dough,dough
20822,people,activities,garnish,garnish
20823,people,activities,examining_leaf,leaf
20824,people,activities,holding_terrarium,terrarium
20825,people,activities,inspecting_tanks,tank
20826,people,activities,examining_tank,tank
20827,people,activities,observing_tanks,tank
20828,people,activities,specimen,specimen
20829,people,activities,tweezers,tweezer
20830,people,activities,operating_saw,saw
20831,people,activities,using_self_checkout,checkout
20832,people,activities,placing_droplets,droplet
20833,people,activities,holding_drum,drum
20834,people,activities,wearing_headdress,headdress
20835,people,activities,floor_polishing,polishing
20836,people,activities,arranging_packets,packet
20837,people,activities,counting_money,money
20838,people,activities,organizing_papers,paper
20839,people,activities,serving_counter,counter
20840,people,activities,mouth,mouth
20841,people,activities,inspecting_site,site
20842,people,activities,ladder,ladder
20843,people,activities,holding_mouth_open,holding
20844,people,activities,adjusting_hands,hand
20845,people,activities,adjusting_breaker,breaker
20846,people,activities,testing_wiring,wiring
20847,people,activities,using_meter,meter
20848,people,activities,assembling_wires,wire
20849,people,activities,inspecting_cables,cable
20850,people,activities,hand_on_machine,machine
20851,people,activities,bundling_straw,straw
20852,people,activities,gathering_hay,hay
20853,people,activities,holding_implement,implement
20854,people,activities,hay,hay
20855,people,activities,holding_gourd,gourd
20856,people,activities,sitting_on_tractor,tractor
20857,people,activities,extinguisher,extinguishing
20858,people,activities,wearing_equipment,equipment
20859,people,activities,carrying_hose,hose
20860,people,activities,carrying_nozzle,nozzle
20861,people,activities,reaching_equipment,equipment
20862,people,activities,moving_piece,piece
20863,people,activities,working_on_electronics,electronic
20864,people,activities,adjusting_headphones,headphone
20865,people,activities,exploring,exploring
20866,people,activities,observing_formation,formation
20867,people,activities,performing_manicure,manicure
20868,people,activities,receiving_manicure,manicure
20869,people,activities,cape,cape
20870,people,activities,hands_in_lap,lap
20871,people,activities,using_hands,hand
20872,people,activities,opening_cabinet,cabinet
20873,people,activities,doing_laundry,laundry
20874,people,activities,folding_linens,linen
20875,people,activities,smoothing_sheet,sheet
20876,people,activities,washer,washer
20877,people,activities,operating_buffer,buffer
20878,people,activities,visible_on_screen,screen
20879,people,activities,resting_hand_on_book,book
20880,people,activities,handling_logs,log
20881,people,activities,powder,powder
20882,people,activities,shaping_mud,mud
20883,people,activities,feeding_material,material
20884,people,activities,handling_grain,grain
20885,people,activities,material,material
20886,people,activities,vacuuming_car,car
20887,people,activities,handing_box,box
20888,people,activities,pulling_box,box
20889,people,activities,unpacking_box,box
20890,people,activities,holding_violin,violin
20891,people,activities,tuning_guitar,guitar
20892,people,activities,leaning_on_bed,bed
20893,people,activities,chest,chest
20894,people,activities,holding_airway_device,device
20895,people,activities,pulse,pulse
20896,people,activities,applying_treatment,treatment
20897,people,activities,cpr,cpr
20898,people,activities,holding_stopwatch,stopwatch
20899,people,activities,lying_down,down
20900,people,activities,reading_leaflet,leaflet
20901,people,activities,pole,pole
20902,people,activities,settings,setting
20903,people,activities,touching_equipment,equipment
20904,people,activities,examining_circuits,circuit
20905,people,activities,hand_on_desk,desk
20906,people,activities,rail,rail
20907,people,activities,holding_handrail,handrail
20908,people,activities,reception,reception
20909,people,activities,dispensing_liquid,liquid
20910,people,activities,handling_vessel,vessel
20911,people,activities,handling_sculpture,sculpture
20912,people,activities,holding_vessel,vessel
20913,people,activities,touch,touch
20914,people,activities,touching_head,head
20915,people,activities,holding_child,child
20916,people,activities,head_tilt,tilt
20917,people,activities,looking_at_paper,paper
20918,people,activities,reviewing_paperwork,paperwork
20919,people,activities,taking_cover,cover
20920,people,activities,operating_consoles,console
20921,people,activities,preparing_pack,pack
20922,people,activities,tailoring,tailoring
20923,people,activities,examining_vest,vest
20924,people,activities,holding_garment,garment
20925,people,activities,watch,watch
20926,people,activities,by_taxi,taxi
20927,people,activities,leaning_on_truck,truck
20928,people,activities,holding_wineglass,wineglass
20929,people,age_range,adult,adult
20930,people,clothing_garment,pant,pant
20931,people,clothing_garment,trouser,trouser
20932,people,clothing_garment,suspender,suspender
20933,people,clothing_garment,boot,boot
20934,people,clothing_garment,jean,jean
20935,people,clothing_garment,sandal,sandal
20936,people,clothing_garment,legging,legging
20937,people,clothing_garment,heel,heel
20938,people,clothing_garment,cleat,cleat
20939,people,clothing_garment,short,shorts
20940,people,clothing_garment,racing_bib,bib
20941,people,clothing_garment,sports_top,top
20942,people,clothing_garment,running_shorts,shorts
20943,people,clothing_garment,backpack_(visible_straps),backpack
20944,people,clothing_garment,square,square
20945,people,clothing_garment,duffel_bag,bag
20946,people,clothing_garment,scrubs/top,scrubs
20947,people,clothing_garment,lab_coat_(work_uniform),coat
20948,people,clothing_garment,slipper,slipper
20949,people,clothing_garment,mitt,mitt
20950,people,clothing_garment,sneaker,sneaker
20951,people,clothing_garment,long_sleeve_polo,polo
20952,people,clothing_garment,tracksuit,tracksuit
20953,people,clothing_garment,high_visibility_coveralls,coverall
20954,people,clothing_garment,long_pants,pant
20955,people,clothing_garment,chef_coat_(uniform),coat
20956,people,clothing_garment,flat,flat
20957,people,clothing_garment,sheer_shawl,shawl
20958,people,clothing_garment,tulle_dress,dress
20959,people,clothing_garment,slacks,slack
20960,people,clothing_garment,scrubs/pants,scrubs
20961,people,clothing_garment,medical_top,top
20962,people,clothing_garment,towel/skirt,towel
20963,people,clothing_garment,bare_chest,chest
20964,people,clothing_garment,sheet/blanket,sheet
20965,people,clothing_garment,race_suit,suit
20966,people,clothing_garment,tool_pouches,pouch
20967,people,clothing_garment,air_cylinder_(scba),cylinder
20968,people,clothing_garment,scba_(air_tank),tank
20969,people,clothing_garment,scba_tank_/_backpack,backpack
20970,people,clothing_garment,fire_pants,pant
20971,people,clothing_garment,tag,tag
20972,people,clothing_garment,stocking,stocking
20973,people,clothing_garment,tie/scarf,tie
20974,people,clothing_garment,camouflage_uniform_pants,pant
20975,people,clothing_garment,camouflage_uniform_shirt,shirt
20976,people,clothing_garment,crossbelt,crossbelt
20977,people,clothing_garment,gaiters,gaiter
20978,people,clothing_garment,jacket/shirt,jacket
20979,people,clothing_garment,balaclava,balaclava
20980,people,clothing_garment,denim_shorts,shorts
20981,people,clothing_garment,scrub_skirt,skirt
20982,people,clothing_garment,short_sleeve_shirt_(uniform),shirt
20983,people,clothing_garment,checked_jacket,jacket
20984,people,clothing_garment,book,book
20985,people,clothing_garment,tab,tab
20986,people,clothing_garment,tabs_(neckband),neckband
20987,people,clothing_garment,band,band
20988,people,clothing_garment,high_visibility_suspenders,suspender
20989,people,clothing_garment,suit_sleeve,sleeve
20990,people,clothing_garment,clothing_color,color
20991,people,clothing_garment,head_bandage,bandage
20992,people,clothing_garment,medical_dress,dress
20993,people,clothing_garment,medical_tunic,tunic
20994,people,clothing_garment,underscrub,underscrub
20995,people,clothing_garment,clogs,clog
20996,people,clothing_garment,hospital_gown/top,gown
20997,people,clothing_garment,patient_gown_with_straps,patient
20998,people,clothing_garment,shirt/gown,shirt
20999,people,clothing_garment,medical_pants,pant
21000,people,clothing_garment,high_visibility_belt,belt
21001,people,clothing_garment,high_visibility_pants,pant
21002,people,clothing_garment,scrubs/trousers,scrubs
21003,people,clothing_garment,flight_vest,vest
21004,people,clothing_garment,parachute_harness,harness
21005,people,clothing_garment,visor_sunglasses,sunglasses
21006,people,clothing_garment,pilot_epaulet,epaulet
21007,people,clothing_garment,goggle,goggle
21008,people,clothing_garment,stripe,stripe
21009,people,clothing_garment,briefcase,briefcase
21010,people,clothing_garment,blouse/top,blouse
21011,people,clothing_garment,undergarment,undergarment
21012,people,clothing_garment,duty_belt_/_holster,holster
21013,people,clothing_garment,denim_skirt,skirt
21014,people,clothing_garment,kneepad,kneepad
21015,people,clothing_garment,cover,cover
21016,people,clothing_garment,covering,covering
21017,people,clothing_garment,shield,shield
21018,people,clothing_garment,eye_mask,mask
21019,people,clothing_garment,eye_protection,protection
21020,people,clothing_garment,scarf/collar,scarf
21021,people,clothing_garment,collared_blouse,blouse
21022,people,clothing_garment,jumper,jumper
21023,people,clothing_garment,epaulet/patch,epaulet
21024,people,clothing_garment,sleeves,sleeve
21025,people,clothing_garment,heavy_gloves,glove
21026,people,clothing_garment,cropped_pants,pant
21027,people,clothing_garment,vest/jacket,vest
21028,people,clothing_garment,plaid_short_sleeve_shirt,shirt
21029,people,clothing_garment,layer,layer
21030,people,clothing_garment,sleeveless_floral_top,top
21031,people,clothing_garment,tshirt,tshirt
21032,people,clothing_garment,skirt/trousers,skirt
21033,people,clothing_garment,underlayer,underlayer
21034,people,clothing_garment,t_shirt_(visible_underneath),t_shirt
21035,people,clothing_garment,short_sleeve_dress,dress
21036,people,clothing_garment,striped_apron,apron
21037,people,clothing_garment,necklaces,necklace
21038,people,clothing_garment,fringed_apron,apron
21039,people,clothing_garment,medal,medal
21040,people,clothing_garment,ribbon_medals,medal
21041,people,clothing_garment,tight,tight
21042,people,clothing_garment,suspenders/strap,suspender
21043,people,clothing_garment,skirt/pajama_bottoms,bottom
21044,people,clothing_garment,foot_covering,covering
21045,people,clothing_garment,leg_sleeve,sleeve
21046,people,clothing_garment,purse,purse
21047,people,clothing_garment,handheld_bag,bag
21048,people,clothing_garment,workout_pants,pant
21049,people,clothing_garment,high_visibility_strip,strip
21050,people,clothing_garment,breathing_tank,tank
21051,people,clothing_garment,flannel,flannel
21052,people,clothing_garment,camouflage_trousers,trouser
21053,people,clothing_garment,tunic/skirt,tunic
21054,people,clothing_garment,buttons,button
21055,people,clothing_garment,overall_dress,dress
21056,people,clothing_garment,protective_cape,cape
21057,people,clothing_garment,cuff,cuff
21058,people,clothing_garment,sleeveless_jumpsuit,jumpsuit
21059,people,clothing_garment,scrub_bottom,bottom
21060,people,clothing_garment,strip,strip
21061,people,clothing_garment,safety_vest_(reflective),vest
21062,people,clothing_garment,clipboard,clipboard
21063,people,clothing_garment,pajama_top,top
21064,people,clothing_garment,lanyard_/_badge,badge
21065,people,clothing_garment,harness/suspenders,harness
21066,people,clothing_garment,v_neck_shirt,shirt
21067,people,clothing_garment,striped_top,top
21068,people,clothing_garment,outfit,outfit
21069,people,clothing_garment,sleeveless_sweater,sweater
21070,people,clothing_garment,shirt_layers,layer
21071,people,clothing_garment,apron/pinafore,apron
21072,people,clothing_garment,floral_fabric/skirt,fabric
21073,people,clothing_garment,floral_blouse,blouse
21074,people,clothing_garment,skirt/dress,skirt
21075,people,clothing_garment,beige_blouse,blouse
21076,people,clothing_garment,white_collared_shirt,shirt
21077,people,clothing_garment,cami_top,top
21078,people,clothing_garment,ripped_jeans,jean
21079,people,clothing_garment,knit_top,top
21080,people,clothing_garment,chest_pouches,pouch
21081,people,clothing_garment,scrub_tunic,tunic
21082,people,clothing_garment,scrubs_(pants),scrubs
21083,people,clothing_garment,scrubs_(top),scrubs
21084,people,clothing_garment,seat_visible,visible
21085,people,clothing_garment,blue_cardigan,cardigan
21086,people,clothing_garment,brown_dress,dress
21087,people,clothing_garment,button_up_shirt_(work_uniform),shirt
21088,people,clothing_garment,vest_(work_uniform),vest
21089,people,clothing_garment,padded_vest,vest
21090,people,clothing_garment,skirt_or_apron,apron
21091,people,clothing_garment,skirt_with_suspenders,skirt
21092,people,clothing_garment,zip_up_sweater,sweater
21093,people,clothing_garment,strapless_dress,dress
21094,people,clothing_garment,boxing_gloves,glove
21095,people,clothing_garment,hand_wraps,wrap
21096,people,clothing_garment,running_spikes,spike
21097,people,clothing_garment,spikes,spike
21098,people,clothing_garment,cuff_detail,detail
21099,people,clothing_garment,blouse_collar,collar
21100,people,clothing_garment,bead_necklace,necklace
21101,people,clothing_garment,beaded_necklaces,necklace
21102,people,clothing_garment,beaded_sleeve,sleeve
21103,people,clothing_garment,decorative_chest_medallion,medallion
21104,people,clothing_garment,fur/feather_garment,garment
21105,people,clothing_garment,fur_mantle,mantle
21106,people,clothing_garment,fur_trim,trim
21107,people,clothing_garment,headdress_band,band
21108,people,clothing_garment,ballet_shoe,shoe
21109,people,clothing_garment,off_shoulder_dress,dress
21110,people,clothing_garment,apron/coverall,apron
21111,people,clothing_garment,air_pack_/_harness,harness
21112,people,clothing_garment,apparatus,apparatus
21113,people,clothing_garment,dress_top,top
21114,people,clothing_garment,navy_vest,vest
21115,people,clothing_garment,white_necktie,necktie
21116,people,clothing_garment,dress_uniform_coat,coat
21117,people,clothing_garment,shoulder_strap/bag,strap
21118,people,clothing_garment,webbing_pouches,pouch
21119,people,clothing_garment,overalls/pant,pant
21120,people,clothing_garment,clergy_tabs_/_collar,collar
21121,people,clothing_garment,tabs,tab
21122,people,clothing_garment,blue_vest,vest
21123,people,clothing_garment,white_button_down_shirt,shirt
21124,people,clothing_garment,leg_brace,brace
21125,people,clothing_garment,overshirt/jacket,overshirt
21126,people,clothing_garment,patches,patch
21127,people,clothing_garment,badge_(attached),badge
